Indicator Name,Value
Inward Debt Instruments Positions (Net),68993000000
Inward Debt Instruments Positions (Net),62171000000
Inward Debt Instruments Positions (Net),105159000000
Inward Debt Instruments Positions (Net),98162000000
Inward Debt Instruments Positions (Net),83010000000
Inward Debt Instruments Positions (Net),65345000000
Inward Debt Instruments Positions (Net),81120000000
Inward Debt Instruments Positions (Net),67828000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,68770000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,27787000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,54490000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,42595000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,62194000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,61706000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,96683000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,82709000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,70880000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,55737000000
Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries,74414000000
"Inward Direct Investment Positions, Derived",364619088500
"Inward Direct Investment Positions, Derived",291032712000
"Inward Direct Investment Positions, Derived",330013498900
"Inward Direct Investment Positions, Derived",396054560800
"Inward Direct Investment Positions, Derived",351598557800
"Inward Direct Investment Positions, Derived",296452365800
"Inward Direct Investment Positions, Derived",358970829700
"Inward Direct Investment Positions, Derived",400969593800
"Inward Direct Investment Positions, Derived",466457515650
"Inward Direct Investment Positions, Derived",571646372000
Inward Direct Investment Positions,414590000000
Inward Direct Investment Positions,400435000000
Inward Direct Investment Positions,446077000000
Inward Direct Investment Positions,485785000000
Inward Direct Investment Positions,510795000000
Inward Direct Investment Positions,479373000000
Inward Direct Investment Positions,522954000000
Inward Direct Investment Positions,505190000000
Inward Direct Investment Positions,510587000000
Inward Direct Investment Positions,489179000000
Inward Direct Investment Positions,501348000000
Inward Direct Investment Positions,486879000000
"Outward Debt Instruments Assets Positions (Gross), Derived",57871213000
"Outward Debt Instruments Assets Positions (Gross), Derived",61439613000
"Outward Debt Instruments Assets Positions (Gross), Derived",61469843800
"Outward Debt Instruments Assets Positions (Gross), Derived",80777820000.0001
"Outward Debt Instruments Assets Positions (Gross), Derived",77335374800
"Outward Debt Instruments Assets Positions (Gross), Derived",90922843200.0001
"Outward Debt Instruments Assets Positions (Gross), Derived",64724946300
"Outward Debt Instruments Assets Positions (Gross), Derived",53773272200
"Outward Debt Instruments Assets Positions (Gross), Derived",42108589750
"Outward Debt Instruments Assets Positions (Gross), Derived",50679166450
"Outward Debt Instruments Assets Positions (Gross), Derived",51520257600
"Outward Debt Instruments Assets Positions (Gross), Derived",58053578000
Outward Debt Instruments Assets Positions (Gross),70223000000
Outward Debt Instruments Assets Positions (Gross),67361000000
Outward Debt Instruments Assets Positions (Gross),67051000000
Outward Debt Instruments Assets Positions (Gross),93261000000
Outward Debt Instruments Assets Positions (Gross),96742000000
Outward Debt Instruments Assets Positions (Gross),140116000000
Outward Debt Instruments Assets Positions (Gross),125446000000
Outward Debt Instruments Assets Positions (Gross),131598000000
Outward Debt Instruments Assets Positions (Gross),129735000000
Outward Debt Instruments Assets Positions (Gross),85939000000
Outward Debt Instruments Assets Positions (Gross),81342000000
Outward Debt Instruments Assets Positions (Gross),110715000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",31042576000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",34110679500
"Outward Debt Instruments Liabilities Positions (Gross), Derived",33403490500
"Outward Debt Instruments Liabilities Positions (Gross), Derived",34697064000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",34683254800
"Outward Debt Instruments Liabilities Positions (Gross), Derived",37351504800
"Outward Debt Instruments Liabilities Positions (Gross), Derived",31734888500
"Outward Debt Instruments Liabilities Positions (Gross), Derived",30347803800
"Outward Debt Instruments Liabilities Positions (Gross), Derived",23770781950
"Outward Debt Instruments Liabilities Positions (Gross), Derived",14201186300
"Outward Debt Instruments Liabilities Positions (Gross), Derived",12246295950
"Outward Debt Instruments Liabilities Positions (Gross), Derived",20049480000
Outward Debt Instruments Positions (Net),12292000000
Outward Debt Instruments Positions (Net),16491000000
Outward Debt Instruments Positions (Net),6829000000
Outward Debt Instruments Positions (Net),42044000000
Outward Debt Instruments Positions (Net),50238000000
Outward Debt Instruments Positions (Net),80454000000
Outward Debt Instruments Positions (Net),68326000000
Outward Debt Instruments Positions (Net),81627000000
Outward Debt Instruments Positions (Net),67520000000
Outward Debt Instruments Positions (Net),21928000000
Outward Debt Instruments Positions (Net),13912000000
Outward Debt Instruments Positions (Net),32561000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-4147000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-3057000000
Outward Debt Positions (Net): Resident Financial Intermediaries,1031000000
Outward Debt Positions (Net): Resident Financial Intermediaries,4135000000
Outward Debt Positions (Net): Resident Financial Intermediaries,3159000000
Outward Debt Positions (Net): Resident Financial Intermediaries,4496000000
Outward Debt Positions (Net): Resident Financial Intermediaries,848000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-3423000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-4018000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-955000000
Outward Debt Positions (Net): Resident Financial Intermediaries,-1200000000
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",325519500
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",1480963000
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",2483036600
"Outward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",3728814000
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-5172683000
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-2944705500
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-3215888000
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-773220000.000001
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-2524544400
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-1515536800
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-131889100
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-713516000
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-733674450
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",57129750
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-2624300
"Outward Direct Investment Positions (Net) with Fellow Enterprises, Derived",-646844000
"Outward Equity Positions (Net), Derived",228770570000
"Outward Equity Positions (Net), Derived",276108800500
"Outward Equity Positions (Net), Derived",278879333600
"Outward Equity Positions (Net), Derived",364279722000
"Outward Equity Positions (Net), Derived",388465298800
"Outward Equity Positions (Net), Derived",351741888000
"Outward Equity Positions (Net), Derived",425853603000
"Outward Equity Positions (Net), Derived",355599151600
"Outward Equity Positions (Net), Derived",360934050650
"Outward Equity Positions (Net), Derived",388294406600
"Outward Equity Positions (Net), Derived",564363587900
"Outward Equity Positions (Net), Derived",604762906000
Outward Equity Positions (Net),483091000000
Outward Equity Positions (Net),484756000000
Outward Equity Positions (Net),478201000000
Outward Equity Positions (Net),494997000000
Outward Equity Positions (Net),487476000000
Outward Equity Positions (Net),551212000000
Outward Equity Positions (Net),564001000000
Outward Equity Positions (Net),665798000000
Outward Equity Positions (Net),747539000000
Outward Equity Positions (Net),732211000000
Outward Equity Positions (Net),816526000000
Outward Equity Positions (Net),857525000000
"Outward Debt Instruments Assets Positions (Gross), Derived",156278060.71548
"Outward Debt Instruments Assets Positions (Gross), Derived",51322400.2353757
"Outward Debt Instruments Assets Positions (Gross), Derived",56225446.5799443
"Outward Debt Instruments Assets Positions (Gross), Derived",525653374.024054
"Outward Debt Instruments Assets Positions (Gross), Derived",905814234.207826
"Outward Debt Instruments Assets Positions (Gross), Derived",1116066061.10211
"Outward Debt Instruments Assets Positions (Gross), Derived",519186621.001475
"Outward Debt Instruments Assets Positions (Gross), Derived",518726437.423988
"Outward Debt Instruments Assets Positions (Gross), Derived",505276475.425013
"Outward Debt Instruments Assets Positions (Gross), Derived",1224416182.17836
"Outward Debt Instruments Assets Positions (Gross), Derived",2229117961.92128
"Outward Debt Instruments Assets Positions (Gross), Derived",1050131516.11559
"Outward Debt Instruments Positions (Net), Derived",156278060.71548
"Outward Debt Instruments Positions (Net), Derived",51322400.2353757
"Outward Debt Instruments Positions (Net), Derived",56225446.5799443
"Outward Debt Instruments Positions (Net), Derived",-871730767.359116
"Outward Debt Instruments Positions (Net), Derived",-802653856.335526
"Outward Debt Instruments Positions (Net), Derived",-1062540863.58734
"Outward Debt Instruments Positions (Net), Derived",-3348148896.69449
"Outward Debt Instruments Positions (Net), Derived",-350973271.425882
"Outward Debt Instruments Positions (Net), Derived",-1925528817.17563
"Outward Debt Instruments Positions (Net), Derived",-454160263.185802
"Outward Debt Instruments Positions (Net), Derived",1032162650.45306
"Outward Debt Instruments Positions (Net), Derived",56333733.6258718
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",-32222972.2289202
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",302881437.053001
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",481124989.109853
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",34302148.1037219
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",-96630545.7768385
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",-236226998.965109
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",-277024449.848031
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",1155323136.87935
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",118007104.054167
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1335331736.60354
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1575518182.89964
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",2013515365.20348
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",3728197330.36739
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",673011149.026839
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",2143268805.73949
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1519675857.5074
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1081339154.2889
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",916132513.806504
"Outward Direct Investment Positions, Derived",630292648.547128
"Outward Direct Investment Positions, Derived",681970336.46315
"Outward Direct Investment Positions, Derived",755012077.682123
"Outward Direct Investment Positions, Derived",1405325662.00363
"Outward Direct Investment Positions, Derived",1787359096.23858
"Outward Direct Investment Positions, Derived",1449672708.6974
"Outward Direct Investment Positions, Derived",-1383020017.7143
"Outward Direct Investment Positions, Derived",1759363622.20399
"Outward Direct Investment Positions, Derived",772418690.165338
"Outward Direct Investment Positions, Derived",2210607879.32352
"Outward Direct Investment Positions, Derived",3476404726.62462
"Outward Direct Investment Positions, Derived",2248344368.12782
Outward Direct Investment Positions,1245000000
Outward Direct Investment Positions,1229000000
Outward Direct Investment Positions,1303000000
Outward Direct Investment Positions,1569000000
Outward Direct Investment Positions,1531000000
Outward Direct Investment Positions,2232000000
Outward Direct Investment Positions,2239000000
Outward Direct Investment Positions,2149000000
Outward Direct Investment Positions,1087000000
Outward Direct Investment Positions,1080000000
Outward Direct Investment Positions,998000000
Inward Direct Investment Positions,-2000000
Inward Direct Investment Positions,6000000
Inward Debt Instruments Assets Positions (Gross),890000000
Inward Debt Instruments Assets Positions (Gross),312000000
Inward Debt Instruments Assets Positions (Gross),185000000
Inward Debt Instruments Assets Positions (Gross),346000000
Inward Debt Instruments Assets Positions (Gross),774000000
Inward Debt Instruments Assets Positions (Gross),417000000
Inward Debt Instruments Assets Positions (Gross),377000000
Inward Debt Instruments Assets Positions (Gross),214000000
Inward Debt Instruments Assets Positions (Gross),41000000
Inward Debt Instruments Assets Positions (Gross),85000000
Inward Debt Instruments Assets Positions (Gross),82000000
Inward Debt Instruments Positions (Net),-178000000
Inward Debt Instruments Positions (Net),345000000
Inward Debt Instruments Positions (Net),840000000
Inward Debt Instruments Positions (Net),583000000
Inward Debt Instruments Positions (Net),136000000
Inward Debt Instruments Positions (Net),464000000
Inward Debt Instruments Positions (Net),-63000000
Inward Debt Instruments Positions (Net),18000000
Inward Debt Instruments Positions (Net),121000000
Inward Debt Instruments Positions (Net),-45000000
Inward Debt Instruments Positions (Net),-42000000
Inward Equity Positions (Net),2790000000
Inward Equity Positions (Net),2777000000
Inward Equity Positions (Net),3058000000
Inward Equity Positions (Net),3810000000
Inward Equity Positions (Net),3745000000
Inward Equity Positions (Net),3462000000
Inward Equity Positions (Net),4249000000
Inward Equity Positions (Net),1635000000
Inward Equity Positions (Net),1576000000
Inward Equity Positions (Net),1723000000
Inward Equity Positions (Net),1428000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",861000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",275000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",795000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",372000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",135000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",223000000
"Outward Debt Instruments Liabilities Positions (Gross), Derived",504000000
Outward Debt Instruments Liabilities Positions (Gross),2048000000
Outward Debt Instruments Liabilities Positions (Gross),2024000000
Outward Debt Instruments Liabilities Positions (Gross),1851000000
Outward Debt Instruments Liabilities Positions (Gross),1947000000
Outward Debt Instruments Liabilities Positions (Gross),1988000000
Outward Debt Instruments Liabilities Positions (Gross),2044000000
Outward Debt Instruments Liabilities Positions (Gross),2188000000
Outward Debt Instruments Liabilities Positions (Gross),2052000000
Outward Debt Instruments Liabilities Positions (Gross),2003000000
Outward Debt Instruments Liabilities Positions (Gross),637000000
"Outward Debt Instruments Positions (Net), Derived",1862000000
"Outward Debt Instruments Positions (Net), Derived",3259000000
"Outward Debt Instruments Positions (Net), Derived",3269000000
"Outward Debt Instruments Positions (Net), Derived",3047000000
"Outward Debt Instruments Positions (Net), Derived",2948000000
"Outward Debt Instruments Positions (Net), Derived",3035000000
"Outward Debt Instruments Positions (Net), Derived",2616000000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",35000000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",20000000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",8000000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",6000000
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",2000000
"Outward Direct Investment Positions, Derived",5249000000
"Outward Direct Investment Positions, Derived",6940000000
"Outward Direct Investment Positions, Derived",5663000000
"Outward Direct Investment Positions, Derived",4863000000
"Outward Direct Investment Positions, Derived",4606000000
"Outward Direct Investment Positions, Derived",4379000000
"Outward Direct Investment Positions, Derived",3310000000
Outward Direct Investment Positions,10248000000
Outward Direct Investment Positions,10255000000
Outward Direct Investment Positions,12086000000
Outward Direct Investment Positions,12781000000
Outward Direct Investment Positions,13267000000
Outward Direct Investment Positions,10803000000
Outward Direct Investment Positions,9825000000
Outward Direct Investment Positions,5113000000
Outward Direct Investment Positions,3174000000
Outward Direct Investment Positions,2338000000
Outward Direct Investment Positions,2168000000
Outward Direct Investment Positions,1647000000
Inward Direct Investment Positions,19000000
Inward Direct Investment Positions,59000000
Inward Direct Investment Positions,17000000
Inward Direct Investment Positions,39000000
Inward Direct Investment Positions,-30000000
Inward Direct Investment Positions,1043000000
Inward Direct Investment Positions,1515000000
Inward Direct Investment Positions,391000000
Inward Direct Investment Positions,100000000
Inward Direct Investment Positions,64000000
Inward Direct Investment Positions,27000000
Inward Direct Investment Positions,-87000000
"Outward Direct Investment Positions, Derived",40000000
"Outward Direct Investment Positions, Derived",42000000
"Outward Direct Investment Positions, Derived",39000000
"Outward Direct Investment Positions, Derived",39533838.4
"Outward Direct Investment Positions, Derived",39180000
"Outward Direct Investment Positions, Derived",34400000
"Outward Direct Investment Positions, Derived",36000000
"Outward Direct Investment Positions, Derived",36000000
Inward Direct Investment Positions,1000000
Inward Direct Investment Positions,1000000
"Inward Direct Investment Positions, Derived",22394974.42
"Inward Direct Investment Positions, Derived",21824673.1400564
"Inward Direct Investment Positions, Derived",247674.613359454
"Inward Direct Investment Positions, Derived",304554564.029969
"Inward Direct Investment Positions, Derived",589321872.55339
"Inward Direct Investment Positions, Derived",627498338.812167
"Inward Direct Investment Positions, Derived",2893886.28637767
Inward Direct Investment Positions,2000000
Inward Direct Investment Positions,1000000
Inward Direct Investment Positions,-2000000
Inward Direct Investment Positions,-5000000
Inward Direct Investment Positions,-6000000
Inward Direct Investment Positions,-1000000
Inward Direct Investment Positions,-1000000
"Outward Debt Instruments Positions (Net), Derived",16400000
"Outward Debt Instruments Positions (Net), Derived",35700000
"Outward Debt Instruments Positions (Net), Derived",4666933.71180032
"Outward Debt Instruments Positions (Net), Derived",3011150
"Outward Debt Instruments Positions (Net), Derived",18130000
"Outward Debt Instruments Positions (Net), Derived",182254295.906972
"Outward Debt Instruments Positions (Net), Derived",125262263.279172
"Outward Debt Instruments Positions (Net), Derived",63723387.9250681
"Outward Debt Instruments Positions (Net), Derived",179651770.766872
"Outward Debt Instruments Positions (Net), Derived",186240298.777664
"Outward Debt Instruments Positions (Net), Derived",198359223.58876
"Outward Debt Instruments Positions (Net), Derived",40669852.4173396
"Outward Equity Positions (Net), Derived",76600000
"Outward Equity Positions (Net), Derived",78700000
"Outward Equity Positions (Net), Derived",100648566.174277
"Outward Equity Positions (Net), Derived",116709380
"Outward Equity Positions (Net), Derived",110077446.131265
"Outward Equity Positions (Net), Derived",20856365.919853
"Outward Equity Positions (Net), Derived",145079322.30772
"Outward Equity Positions (Net), Derived",184214352.537089
"Outward Equity Positions (Net), Derived",519310854.156835
"Outward Equity Positions (Net), Derived",522442863.861152
"Outward Equity Positions (Net), Derived",487589862.621674
Outward Direct Investment Positions,8000000
Outward Direct Investment Positions,37000000
Outward Direct Investment Positions,-1000000
Outward Direct Investment Positions,-71000000
"Inward Debt Instruments Assets Positions (Gross), Derived",7596039.34765726
"Inward Debt Instruments Assets Positions (Gross), Derived",202638393.391748
"Inward Debt Instruments Assets Positions (Gross), Derived",534215455.587876
"Inward Debt Instruments Assets Positions (Gross), Derived",250744115.907911
"Inward Debt Instruments Assets Positions (Gross), Derived",360981726.375147
"Inward Debt Instruments Assets Positions (Gross), Derived",348892183.293255
"Inward Debt Instruments Assets Positions (Gross), Derived",433053486.798785
"Inward Debt Instruments Assets Positions (Gross), Derived",513018231.262885
"Inward Debt Instruments Assets Positions (Gross), Derived",449946515.828268
"Inward Debt Instruments Assets Positions (Gross), Derived",433557301.388124
"Inward Debt Instruments Assets Positions (Gross), Derived",418868556.633492
"Inward Debt Instruments Assets Positions (Gross), Derived",245849694.553834
"Inward Debt Instruments Positions (Net), Derived",476331748.545891
"Inward Debt Instruments Positions (Net), Derived",3329740936.0289
"Inward Debt Instruments Positions (Net), Derived",4234204628.84416
"Inward Debt Instruments Positions (Net), Derived",6009973892.84819
"Inward Debt Instruments Positions (Net), Derived",6121831213.48786
"Inward Debt Instruments Positions (Net), Derived",7845989808.38476
"Inward Debt Instruments Positions (Net), Derived",5675833130.3131
"Inward Debt Instruments Positions (Net), Derived",7574105398.69135
"Inward Debt Instruments Positions (Net), Derived",10065707357.9081
"Inward Debt Instruments Positions (Net), Derived",10442235941.2221
"Inward Debt Instruments Positions (Net), Derived",9228542627.5639
"Inward Debt Instruments Positions (Net), Derived",8791966068.17408
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",430304277.295891
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",2983318670.54918
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",4143980982.1636
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",5647971110.30529
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",5680480122.48227
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",5866092451.18251
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",4596035794.65662
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",6433074725.43613
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",7581415404.76834
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",7112777521.54156
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",8520927300.63356
"Inward Debt Positions (Net): Resident Enterprises that are not Financial Intermediaries, Derived",8084418298.62895
"Inward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",200490.160760121
"Inward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",409000
"Inward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",4539.450754161
"Inward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",277000
"Inward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",350000
"Inward Direct Investment Assets Positions (Gross) with Fellow Enterprises, Derived",40000
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",148972471.947197
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",19067398.3011304
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",7270000
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",7270000
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",7069509.83923988
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",42801421.86
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",84849054.7924271
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",132834733.83126
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",167405032.729246
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",168672912.33
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",175051624.28
"Inward Direct Investment Positions (Net) with Fellow Enterprises, Derived",187328664.18
"Inward Equity Positions (Net), Derived",1144034874.66835
"Inward Equity Positions (Net), Derived",4414731955.73398
"Inward Equity Positions (Net), Derived",5195189081.87356
"Inward Equity Positions (Net), Derived",5717502693.0242
"Inward Equity Positions (Net), Derived",6327770040.27469
"Inward Equity Positions (Net), Derived",6880272181.73781
"Inward Equity Positions (Net), Derived",7672765530.03386
"Inward Equity Positions (Net), Derived",9067038637.4789
"Inward Equity Positions (Net), Derived",11556288356.0225
"Inward Equity Positions (Net), Derived",13923763498.1067
"Inward Equity Positions (Net), Derived",19038856838.3629
"Inward Equity Positions (Net), Derived",19040262717.5051
"Outward Debt Instruments Liabilities Positions (Gross), Derived",372804098.749658
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1325838057.00734
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1608193383.27425
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1805147701.01738
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1290771551.66627
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1559743428.39288
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1680227283.15198
"Outward Debt Instruments Liabilities Positions (Gross), Derived",1565341401.35333
"Outward Debt Instruments Liabilities Positions (Gross), Derived",3025882026.51036
"Outward Debt Instruments Liabilities Positions (Gross), Derived",3368602651.80725
"Outward Debt Instruments Liabilities Positions (Gross), Derived",2778374357.80185
"Outward Debt Instruments Liabilities Positions (Gross), Derived",2767860259.45826
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",209422897.134555
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",274775032.013133
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",151850645.350916
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",178593326.218753
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",193561899.18821
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",211718210.79063
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",-31892515.4808178
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",167859405.054366
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",582865657.793683
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",-72823781.8852098
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",106787473.604431
"Outward Debt Positions (Net): Resident Financial Intermediaries, Derived",7527945.73809892
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",33124953.9218224
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",596596981.78193
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",781952274.217283
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",722605106.374857
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",206212482.056488
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",314198387.995297
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",417128224.27766
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",324473101.145709
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1543886230.02286
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",1539070579.71665
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",560366720.888875
"Outward Direct Investment Liabilities Positions (Gross) with Fellow Enterprises, Derived",244627678.976205
"Outward Direct Investment Positions, Derived",93670840806.5696
"Outward Direct Investment Positions, Derived",157220605144.818
"Outward Direct Investment Positions, Derived",154649232015.901
"Outward Direct Investment Positions, Derived",193983144758.164
"Outward Direct Investment Positions, Derived",212914663460.534
"Outward Direct Investment Positions, Derived",274087920835.659
"Outward Direct Investment Positions, Derived",298551927161.805
"Outward Direct Investment Positions, Derived",326172141587.647
"Outward Direct Investment Positions, Derived",417345207136.504
"Outward Direct Investment Positions, Derived",400522971112.087
"Outward Direct Investment Positions, Derived",502007541397.54
"Outward Direct Investment Positions, Derived",576777928044.742
Outward Direct Investment Positions,152659000000
Outward Direct Investment Positions,222369000000
"Inward Debt Instruments Assets Positions (Gross), Derived",2517923569.84418
"Inward Debt Instruments Assets Positions (Gross), Derived",3679589613.09196
"Inward Debt Instruments Assets Positions (Gross), Derived",3054989438.56699
"Inward Debt Instruments Assets Positions (Gross), Derived",2081523842.26533
"Inward Debt Instruments Assets Positions (Gross), Derived",2827406147.0662
"Inward Debt Instruments Assets Positions (Gross), Derived",3248871367.37392
"Inward Debt Instruments Assets Positions (Gross), Derived",4494209327.32658
"Inward Debt Instruments Assets Positions (Gross), Derived",7038764107.42214
"Inward Debt Instruments Assets Positions (Gross), Derived",8772579320.63021
"Inward Debt Instruments Assets Positions (Gross), Derived",9053569616.79071
"Inward Debt Instruments Assets Positions (Gross), Derived",11298248683.8772
"Inward Debt Instruments Assets Positions (Gross), Derived",23796616787.7301
"Inward Debt Instruments Positions (Net), Derived",13161668764.5201
"Inward Debt Instruments Positions (Net), Derived",11245049010.4552
"Inward Debt Instruments Positions (Net), Derived",11408416700.7384
"Inward Debt Instruments Positions (Net), Derived",11420721220.7036
"Inward Debt Instruments Positions (Net), Derived",16139024142.6076
"Inward Debt Instruments Positions (Net), Derived",28827072295.1081
"Inward Debt Instruments Positions (Net), Derived",31416185602.2863
